id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,occupation_type,age,employment_period,months_balance,months_from_today,status_y
5018467,F,N,Y,1,1.665,No Occupation Type,55.36,22.01,0,0,0
5018469,F,N,Y,1,1.665,No Occupation Type,55.36,22.01,0,0,0
5018470,F,N,Y,1,1.665,No Occupation Type,55.36,22.01,0,0,0
5018471,F,N,Y,1,1.665,No Occupation Type,55.36,22.01,0,0,0
5018472,F,N,Y,1,1.665,No Occupation Type,55.36,22.01,0,0,1
5018477,F,Y,Y,0,2.925,No Occupation Type,52.48,12.34,0,0,0
5018478,F,Y,Y,0,2.925,No Occupation Type,52.48,12.34,0,0,0
5018479,F,Y,Y,0,2.925,No Occupation Type,52.48,12.34,0,0,1
5018480,M,N,Y,1,1.125,Laborers,49.14,0.99,0,0,0
5018481,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,-21,21,0
5018482,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,0,0,0
5018483,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,0,0,0
5018484,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,0,0,0
5018485,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,-15,15,0
5018486,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,0,0,0
5018487,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,0,0,0
5018488,F,N,Y,0,0.9,No Occupation Type,61.15,-1000.67,0,0,0
5018492,M,Y,Y,1,6.75,Managers,44.76,12.75,0,0,0
5018493,M,Y,Y,1,6.75,Managers,44.76,12.75,0,0,0
5018495,M,Y,Y,1,6.75,Managers,44.76,12.75,-7,7,0
5018496,F,N,N,0,0.54,No Occupation Type,56.5,-1000.67,-23,23,0
5018498,F,Y,Y,0,0.9,Cooking staff,51.92,2.75,0,0,0
5018500,F,Y,Y,0,0.9,Cooking staff,51.92,2.75,-28,28,1
5018501,F,Y,Y,0,0.9,Cooking staff,51.92,2.75,0,0,0
5018502,F,Y,Y,0,0.9,Cooking staff,51.92,2.75,0,0,0
5018503,F,Y,Y,0,0.9,Cooking staff,51.92,2.75,0,0,0
5018504,F,N,N,0,0.585,No Occupation Type,57.45,-1000.67,0,0,0
5018505,F,N,N,0,0.585,No Occupation Type,57.45,-1000.67,0,0,0
5018506,F,N,N,0,0.585,No Occupation Type,57.45,-1000.67,0,0,0
5021187,F,N,N,0,1.8,Cooking staff,27.78,6.93,-35,35,0
5021188,F,N,N,0,1.8,Cooking staff,27.78,6.93,0,0,0
5021189,F,N,N,0,1.8,Cooking staff,27.78,6.93,0,0,0
5021190,F,N,N,0,1.8,Cooking staff,27.78,6.93,0,0,0
5021191,M,Y,Y,0,1.125,Sales staff,41.57,6.5,-16,16,0
5021192,F,N,N,0,2.25,Core staff,28.81,4.93,-6,6,0
5021193,F,N,N,0,2.25,Laborers,35.35,11.77,0,0,1
5021194,F,N,N,0,2.25,Laborers,35.35,11.77,0,0,0
5021195,F,N,N,0,2.25,Laborers,35.35,11.77,0,0,0
5021196,F,Y,Y,0,6.75,No Occupation Type,51.51,2.5,-7,7,1
5021197,F,Y,Y,0,6.75,No Occupation Type,51.51,2.5,0,0,1
5021201,F,Y,Y,0,6.75,No Occupation Type,51.51,2.5,0,0,1
5021202,F,Y,Y,0,6.75,No Occupation Type,51.51,2.5,-22,22,0
5021203,F,Y,Y,0,6.75,No Occupation Type,51.51,2.5,0,0,1
5021204,F,Y,Y,0,6.75,No Occupation Type,51.51,2.5,0,0,1
5021205,F,Y,Y,0,6.75,No Occupation Type,51.51,2.5,0,0,1
5021207,M,N,Y,0,1.71,No Occupation Type,51.18,-1000.67,-12,12,0
5021208,M,Y,Y,1,2.25,Drivers,37.32,3.09,-16,16,0
5021209,M,Y,Y,1,2.25,Drivers,37.32,3.09,-41,41,0
5021210,M,Y,Y,1,2.25,Drivers,37.32,3.09,0,0,0
5021211,M,Y,Y,1,2.25,Drivers,37.32,3.09,0,0,0
5021212,M,Y,Y,1,2.25,Core staff,34.97,6.18,0,0,0
5021213,M,Y,Y,1,2.25,Core staff,34.97,6.18,0,0,0
5021214,M,Y,Y,1,2.25,Core staff,34.97,6.18,0,0,0
5021217,M,Y,Y,1,2.25,Core staff,34.97,6.18,0,0,1
5021218,M,Y,Y,1,2.25,Core staff,34.97,6.18,0,0,0
5021219,M,Y,N,0,3.105,Laborers,27.21,1.85,0,0,0
5021220,M,Y,N,0,3.105,Laborers,27.21,1.85,0,0,0
5021221,M,Y,N,0,3.105,Laborers,27.21,1.85,0,0,0
5021222,M,Y,N,0,3.105,Laborers,27.21,1.85,0,0,0
5021223,M,Y,N,0,3.105,Laborers,27.21,1.85,-17,17,1
5021224,M,Y,N,0,3.105,Laborers,27.21,1.85,0,0,0
5021225,M,Y,N,0,3.105,Laborers,27.21,1.85,-14,14,1
5021226,M,Y,N,0,3.105,Laborers,27.21,1.85,0,0,1
5021227,M,Y,N,0,3.105,Laborers,27.21,1.85,-13,13,1
5021228,F,N,Y,2,1.125,Sales staff,29.81,0.33,-5,5,0
5021229,F,N,Y,2,1.125,Sales staff,29.81,0.33,0,0,0
5021231,F,N,Y,1,2.25,Sales staff,29.05,6.5,-18,18,0
5021232,F,N,Y,1,2.25,Sales staff,29.05,6.5,0,0,0
5021234,F,N,Y,1,0.675,Laborers,34.11,4.02,-1,1,0
5021235,F,N,Y,1,0.675,Laborers,34.11,4.02,0,0,0
5021236,F,N,Y,1,0.675,Laborers,34.11,4.02,0,0,0
5021237,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-34,34,0
5021238,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-20,20,0
5021239,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-20,20,0
5021240,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-34,34,0
5021241,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-37,37,0
5021242,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,0,0,0
5021243,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-6,6,0
5021244,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-45,45,0
5021247,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,0,0,0
5021248,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,0,0,0
5021250,F,N,Y,0,1.575,Managers,50.56,18.61,-3,3,0
5021251,F,N,Y,0,1.575,Managers,50.56,18.61,-10,10,0
5021253,F,N,Y,0,1.575,Managers,50.56,18.61,0,0,0
5021254,F,N,Y,0,1.575,Managers,50.56,18.61,-13,13,0
5021255,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-45,45,0
5021256,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,0,0,0
5021257,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,0,0,0
5021258,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,0,0,0
5021259,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,0,0,0
5021260,F,N,Y,0,1.35,No Occupation Type,62.32,-1000.67,-48,48,0
5021261,F,N,Y,0,1.575,Managers,50.56,18.61,0,0,0
5021263,F,N,N,0,1.35,Sales staff,52.39,2.01,0,0,0
5021264,F,N,N,0,1.35,Accountants,31.36,5.43,0,0,0
5021265,F,N,N,0,1.35,Accountants,31.36,5.43,-19,19,0
5021266,F,Y,Y,1,2.7,Laborers,39.76,12.59,0,0,1
5021267,F,Y,Y,1,2.7,Laborers,39.76,12.59,0,0,0
5021270,F,Y,Y,1,2.7,Laborers,39.76,12.59,0,0,0
5021271,F,Y,Y,1,2.7,Laborers,39.76,12.59,0,0,0
5021272,F,Y,Y,1,2.7,Laborers,39.76,12.59,0,0,0
5021273,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021274,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021276,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021277,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021278,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021279,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021280,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021281,M,Y,Y,0,1.1025,No Occupation Type,38.71,15.78,0,0,0
5021283,F,N,Y,1,1.575,Cooking staff,42.72,1.93,0,0,0
5021284,F,N,Y,2,1.35,No Occupation Type,60.51,-1000.67,0,0,0
5021287,F,N,Y,2,1.35,No Occupation Type,60.51,-1000.67,0,0,0
5021288,F,N,Y,2,1.35,No Occupation Type,60.51,-1000.67,0,0,0
5021291,F,Y,Y,1,1.8,Core staff,32.61,0.5,0,0,0
5021292,F,Y,Y,1,1.8,Core staff,32.61,0.5,0,0,0
5021293,F,Y,Y,1,1.8,Core staff,32.61,0.5,-2,2,0
5021294,F,Y,Y,1,1.8,Core staff,32.61,0.5,-17,17,0
5021295,F,Y,Y,1,1.8,Core staff,32.61,0.5,-16,16,0
5021296,F,Y,Y,1,1.8,Core staff,32.61,0.5,0,0,0
5021298,F,N,Y,0,0.9,Core staff,42.0,3.76,0,0,1
5021299,F,N,Y,0,0.9,Core staff,42.0,3.76,0,0,1
5021301,F,N,Y,0,0.9,Core staff,42.0,3.76,0,0,1
5021302,M,N,N,1,4.725,No Occupation Type,24.4,2.5,0,0,1
5021303,M,N,N,1,4.725,No Occupation Type,24.4,2.5,0,0,0
5021305,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021306,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021307,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021308,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,0
5021309,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,0
5021310,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,0
5021312,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021314,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,0
5021315,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021316,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021317,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,0
5021318,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021319,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,0
5021320,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021321,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021322,M,N,Y,0,2.7,Laborers,46.29,0.68,-11,11,0
5021323,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,1
5021324,M,N,Y,0,2.7,Laborers,46.29,0.68,0,0,0
5021328,F,N,Y,0,0.9,Cooking staff,48.68,10.42,-22,22,0
5021329,F,N,Y,0,0.9,Cooking staff,48.68,10.42,-12,12,0
5021330,F,N,Y,0,0.9,Cooking staff,48.68,10.42,0,0,0
5021331,F,N,Y,0,0.9,Cooking staff,48.68,10.42,-8,8,0
5021332,F,N,Y,0,0.9,Cooking staff,48.68,10.42,0,0,0
5021334,F,N,Y,0,0.9,Cooking staff,48.68,10.42,-19,19,0
5021335,F,N,Y,0,0.9,Cooking staff,48.68,10.42,-33,33,0
5021336,F,N,Y,0,0.9,Cooking staff,48.68,10.42,0,0,0
5021337,F,N,Y,0,0.9,Cooking staff,48.68,10.42,0,0,0
5021338,F,N,Y,0,0.9,Cooking staff,48.68,10.42,0,0,0
5021339,M,Y,Y,3,2.7,No Occupation Type,41.57,1.59,-10,10,0
5021340,M,Y,Y,3,2.7,No Occupation Type,41.57,1.59,0,0,0
5021341,M,Y,Y,3,2.7,No Occupation Type,41.57,1.59,0,0,0
5021342,M,Y,Y,3,2.7,No Occupation Type,41.57,1.59,0,0,0
5021343,M,Y,Y,3,2.7,No Occupation Type,41.57,1.59,0,0,0
5021344,M,N,Y,0,1.125,Laborers,40.93,4.5,0,0,0
5021346,F,Y,Y,0,3.15,Sales staff,38.83,5.84,0,0,0
5021347,F,N,N,0,0.675,No Occupation Type,31.36,2.92,0,0,0
5021348,F,N,N,0,0.675,No Occupation Type,31.36,2.92,0,0,0
5021349,F,N,N,0,0.675,No Occupation Type,31.36,2.92,-9,9,0
5021350,M,Y,N,0,2.25,Laborers,54.72,18.11,0,0,0
5021353,M,Y,N,0,2.25,Laborers,54.72,18.11,0,0,0
5021354,F,N,Y,2,0.675,Core staff,36.33,0.58,0,0,0
5021355,F,N,Y,2,0.675,Core staff,36.33,0.58,0,0,0
5021358,F,N,Y,2,0.675,Core staff,36.33,0.58,0,0,0
5021359,M,Y,N,0,2.25,Laborers,54.72,18.11,-43,43,0
5021360,M,Y,N,0,2.25,Laborers,54.72,18.11,0,0,0
5021361,M,Y,N,0,2.25,Laborers,54.72,18.11,0,0,0
5021362,M,Y,N,0,2.25,Laborers,54.72,18.11,0,0,0
5021365,M,N,Y,0,2.7,Drivers,50.56,20.6,0,0,0
5021366,M,N,Y,0,2.7,Drivers,50.56,20.6,0,0,0
5021367,M,N,Y,0,2.7,Drivers,50.56,20.6,0,0,0
5021368,M,N,Y,0,2.7,Drivers,50.56,20.6,0,0,0
5021370,F,N,Y,0,2.475,Managers,60.55,1.58,-15,15,0
5021371,F,N,Y,0,2.475,Managers,60.55,1.58,0,0,0
5021372,F,N,Y,0,2.475,Managers,60.55,1.58,-4,4,0
5021373,F,N,Y,0,2.475,Managers,60.55,1.58,-20,20,0
5021375,F,N,Y,0,2.475,Managers,60.55,1.58,-38,38,0
5021376,F,N,Y,0,2.475,Managers,60.55,1.58,0,0,0
5021377,F,N,Y,0,2.475,Managers,60.55,1.58,-7,7,0
5021378,F,N,Y,0,2.475,Managers,60.55,1.58,0,0,0
5021379,F,N,Y,0,2.475,Managers,60.55,1.58,0,0,0
5021380,F,N,Y,0,2.475,Managers,60.55,1.58,0,0,0
5021381,F,N,Y,0,2.475,Managers,60.55,1.58,-45,45,0
5021382,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,0,0,0
5021383,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,-12,12,0
5021384,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,-25,25,0
5021385,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,0,0,0
5021386,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,-41,41,0
5021387,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,-21,21,0
5021388,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,-28,28,1
5021389,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,-46,46,0
5021390,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,-6,6,0
5021391,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,0,0,1
5021392,F,N,Y,1,1.215,No Occupation Type,30.16,2.09,0,0,1
5021393,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,-2,2,0
5021394,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,-18,18,0
5021397,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,0,0,0
5021398,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,0,0,0
5021399,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,-3,3,0
5021402,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,-21,21,0
5021403,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,0,0,0
5021404,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,0,0,0
5021405,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,-25,25,0
5021406,F,N,Y,0,1.89,No Occupation Type,59.85,-1000.67,-25,25,0
5021410,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,0
5021413,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,0
5021414,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,1
5021415,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,1
5021416,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,0
5021419,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,0
5021420,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,0
5021421,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,0
5021423,F,N,Y,0,2.7,Private service staff,54.98,10.93,0,0,0
5021425,F,Y,Y,0,2.25,No Occupation Type,60.22,-1000.67,0,0,0
5021429,F,N,Y,0,1.26,Sales staff,51.8,6.77,-1,1,0
5021430,F,N,Y,0,1.26,Sales staff,51.8,6.77,-1,1,0
5021431,F,N,Y,0,1.26,Sales staff,51.8,6.77,-9,9,0
5021434,M,N,Y,1,2.7,Laborers,46.88,1.01,0,0,0
5021435,M,N,Y,1,2.7,Laborers,46.88,1.01,0,0,0
5021436,M,N,Y,1,1.35,Drivers,26.16,3.67,-28,28,0
5021437,M,N,Y,1,1.35,Drivers,26.16,3.67,0,0,0
5021438,M,N,Y,1,1.35,Drivers,26.16,3.67,0,0,0
5021439,M,N,Y,1,1.35,Drivers,26.16,3.67,-35,35,0
5021440,M,N,Y,1,1.35,Drivers,26.16,3.67,0,0,1
5021441,M,N,Y,1,1.35,Drivers,26.16,3.67,0,0,0
5021442,M,N,Y,1,1.35,Drivers,26.16,3.67,-31,31,1
5021443,M,N,Y,1,1.35,Drivers,26.16,3.67,-22,22,0
5021444,F,N,Y,0,1.215,Core staff,36.48,14.26,0,0,0
5021445,F,N,Y,0,1.215,Core staff,36.48,14.26,0,0,0
5021446,F,N,Y,0,1.215,Core staff,36.48,14.26,0,0,0
5021448,F,N,Y,0,1.9665,Cleaning staff,58.67,7.52,0,0,0
5021450,F,N,Y,0,1.9665,Cleaning staff,58.67,7.52,-40,40,0
5021451,F,N,Y,0,2.025,No Occupation Type,57.94,-1000.67,0,0,0
5021452,F,N,Y,0,2.025,No Occupation Type,57.94,-1000.67,0,0,0
5021453,F,N,Y,0,2.025,No Occupation Type,57.94,-1000.67,-10,10,0
5021454,F,N,Y,0,2.025,No Occupation Type,57.94,-1000.67,0,0,0
5021455,F,N,Y,0,0.81,Sales staff,52.16,2.93,0,0,1
5021456,F,N,Y,0,0.81,Sales staff,52.16,2.93,0,0,0
5021457,F,N,Y,0,0.81,Sales staff,52.16,2.93,-1,1,1
5021458,F,Y,N,1,2.25,Core staff,31.51,2.01,0,0,0
5021459,F,Y,N,1,2.25,Core staff,31.51,2.01,0,0,0
5021460,F,Y,N,1,2.25,Core staff,31.51,2.01,0,0,0
5021461,F,Y,N,1,2.25,Core staff,31.51,2.01,0,0,0
5021462,F,Y,N,1,2.25,Core staff,31.51,2.01,0,0,0
5021463,F,Y,N,1,2.25,Core staff,31.51,2.01,0,0,0
5021464,F,Y,Y,1,1.665,Core staff,32.28,1.93,0,0,0
5021465,F,Y,Y,1,1.665,Core staff,32.28,1.93,0,0,0
5021466,F,N,Y,0,0.9,Core staff,22.95,1.01,0,0,0
5021467,F,N,Y,0,0.9,Core staff,22.95,1.01,0,0,0
5021468,F,N,Y,0,0.9,Core staff,22.95,1.01,0,0,0
5021471,F,N,Y,0,1.575,No Occupation Type,55.91,-1000.67,0,0,0
5021472,F,N,Y,0,1.575,No Occupation Type,55.91,-1000.67,0,0,1
5021474,M,N,Y,1,1.35,Laborers,28.63,3.34,0,0,0
5021475,F,N,Y,0,1.35,Cooking staff,32.62,6.77,-2,2,0
5021476,F,N,Y,0,1.35,Cooking staff,32.62,6.77,0,0,0
5021477,F,N,Y,0,1.35,Cooking staff,32.62,6.77,-42,42,1
5021478,F,N,Y,0,1.35,Cooking staff,32.62,6.77,0,0,0
5021479,F,N,Y,0,1.35,Cooking staff,32.62,6.77,0,0,1
5021480,F,N,Y,0,1.35,Cooking staff,32.62,6.77,0,0,0
5021481,F,N,Y,0,1.35,Cooking staff,32.62,6.77,0,0,0
5021482,F,N,Y,0,1.35,Cooking staff,32.62,6.77,-1,1,0
5021483,F,N,Y,0,1.35,Cooking staff,32.62,6.77,0,0,0
5021484,F,N,Y,0,1.35,Cooking staff,32.62,6.77,-1,1,0
5021485,F,N,Y,0,1.35,Cooking staff,32.62,6.77,-2,2,0
5021486,M,N,Y,1,1.35,Laborers,28.63,3.34,0,0,0
5021487,M,Y,Y,0,1.35,Laborers,29.22,4.09,0,0,0
5021488,M,Y,Y,0,1.35,Laborers,29.22,4.09,0,0,0
5021489,M,Y,Y,0,1.35,Laborers,29.22,4.09,0,0,0
5021490,M,N,Y,0,1.35,Sales staff,29.27,1.67,0,0,0
5021491,M,N,Y,0,1.35,Sales staff,29.27,1.67,0,0,0
5021493,F,N,Y,1,1.575,Sales staff,43.18,5.09,0,0,0
5021494,F,N,Y,1,1.575,Sales staff,43.18,5.09,0,0,0
5021496,F,N,Y,1,1.575,No Occupation Type,41.36,7.84,-16,16,0
5021497,F,N,Y,1,1.575,No Occupation Type,41.36,7.84,0,0,0
5021498,F,N,Y,1,1.575,No Occupation Type,41.36,7.84,-23,23,0
5021499,F,N,Y,1,1.575,No Occupation Type,41.36,7.84,-1,1,0
5021500,M,Y,Y,4,2.925,Laborers,38.77,1.1,-1,1,0
5021502,F,N,Y,0,2.025,No Occupation Type,57.42,-1000.67,-11,11,0
5021504,F,N,Y,0,2.025,No Occupation Type,57.42,-1000.67,0,0,0
5021506,F,N,Y,0,2.025,No Occupation Type,57.42,-1000.67,0,0,0
5021507,F,N,Y,0,2.025,No Occupation Type,57.42,-1000.67,0,0,0
5021508,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,-1,1,1
5021509,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,-16,16,0
5021510,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,0,0,0
5021513,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,-9,9,0
5021514,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,0,0,0
5021515,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,0,0,1
5021516,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,0,0,0
5021517,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,-8,8,1
5021518,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,-8,8,1
5021519,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,0,0,1
5021520,F,N,Y,0,1.44,High skill tech staff,49.69,27.7,-29,29,1
5021522,F,N,N,0,2.025,Core staff,52.8,13.26,-20,20,1
5021525,F,N,N,0,2.025,Core staff,52.8,13.26,-8,8,0
5021526,F,N,N,0,2.025,Core staff,52.8,13.26,0,0,1
5021527,F,N,N,0,2.025,Core staff,52.8,13.26,-25,25,0
5021528,F,N,N,0,2.025,Core staff,52.8,13.26,-23,23,0
5021529,F,N,N,0,2.025,Core staff,52.8,13.26,-26,26,0
5021530,F,N,Y,0,1.125,No Occupation Type,60.91,-1000.67,-18,18,0
5021532,F,N,Y,0,1.125,No Occupation Type,60.91,-1000.67,0,0,1
5021533,M,Y,Y,0,1.35,Laborers,35.09,6.59,0,0,0
5021534,M,N,Y,0,0.675,No Occupation Type,62.79,-1000.67,0,0,0
5021535,M,N,Y,0,0.675,No Occupation Type,62.79,-1000.67,-3,3,0
5021536,M,N,Y,0,0.675,No Occupation Type,62.79,-1000.67,-5,5,0
5021537,M,N,Y,0,0.675,No Occupation Type,62.79,-1000.67,0,0,0
5021538,F,Y,N,1,3.06,No Occupation Type,25.51,4.6,0,0,0
5021539,F,Y,N,1,3.06,No Occupation Type,25.51,4.6,-7,7,1
5021540,F,Y,N,1,3.06,No Occupation Type,25.51,4.6,-42,42,0
5021541,F,Y,N,1,3.06,No Occupation Type,25.51,4.6,0,0,0
5021542,F,Y,N,1,3.06,No Occupation Type,25.51,4.6,0,0,1
5021543,F,Y,N,1,3.06,No Occupation Type,25.51,4.6,-25,25,0
5021544,F,N,Y,0,2.025,Medicine staff,57.18,4.34,0,0,0
5021545,F,N,Y,0,2.025,Medicine staff,57.18,4.34,0,0,0
5021546,F,N,Y,0,2.025,Medicine staff,57.18,4.34,0,0,0
5021547,F,N,Y,0,2.025,Medicine staff,57.18,4.34,0,0,0
5021548,F,N,Y,0,2.025,Medicine staff,57.18,4.34,0,0,0
5021549,F,N,Y,0,2.025,Medicine staff,57.18,4.34,-17,17,0
5021550,F,N,Y,0,2.025,Medicine staff,57.18,4.34,0,0,0
5021551,F,N,Y,0,2.025,Medicine staff,57.18,4.34,0,0,0
5021552,F,N,Y,0,2.025,Medicine staff,57.18,4.34,-12,12,0
5021553,F,N,Y,1,2.025,Sales staff,39.27,2.35,0,0,0
5021554,M,Y,Y,1,2.025,Drivers,32.45,1.18,0,0,1
5021555,M,N,Y,0,1.35,Drivers,49.83,1.58,-45,45,0
5021558,M,N,Y,0,1.35,Drivers,49.83,1.58,0,0,1
5021559,M,Y,Y,0,3.6,Sales staff,27.14,0.33,-12,12,0
5021560,M,Y,Y,0,3.6,Sales staff,27.14,0.33,0,0,1
5021561,M,Y,Y,0,3.6,Sales staff,27.14,0.33,0,0,1
5021562,M,Y,Y,0,3.6,Sales staff,27.14,0.33,-11,11,1
5021563,M,Y,Y,0,3.6,Sales staff,27.14,0.33,-8,8,1
5021564,M,Y,Y,0,3.6,Sales staff,27.14,0.33,0,0,0
5021565,M,Y,Y,0,3.6,Sales staff,27.14,0.33,0,0,1
5021566,F,N,N,0,0.765,No Occupation Type,41.36,13.77,0,0,0
5021568,F,N,Y,2,1.26,High skill tech staff,34.05,13.42,-46,46,0
5021569,F,N,Y,2,1.26,High skill tech staff,34.05,13.42,0,0,0
5021570,F,N,Y,2,1.26,High skill tech staff,34.05,13.42,-11,11,0
5021571,F,N,Y,2,1.26,High skill tech staff,34.05,13.42,0,0,0
5021572,M,N,N,0,2.7,No Occupation Type,26.81,4.59,-3,3,0
5021573,M,N,N,0,2.7,No Occupation Type,26.81,4.59,0,0,1
5021574,M,N,N,0,2.7,No Occupation Type,26.81,4.59,-1,1,0
5021575,M,N,N,0,2.7,No Occupation Type,26.81,4.59,-10,10,0
5021576,M,N,N,0,2.7,No Occupation Type,26.81,4.59,-11,11,0
5021577,M,N,N,0,2.7,No Occupation Type,26.81,4.59,-14,14,0
5021578,M,N,N,0,2.7,No Occupation Type,26.81,4.59,0,0,0
5021579,M,N,N,0,2.7,No Occupation Type,26.81,4.59,0,0,0
5021580,M,N,N,0,2.7,No Occupation Type,26.81,4.59,0,0,0
5021581,M,N,N,0,2.7,No Occupation Type,26.81,4.59,-4,4,0
5021582,F,N,N,1,0.405,Cooking staff,35.76,5.35,-8,8,0
5021583,F,N,N,1,0.405,Cooking staff,35.76,5.35,0,0,0
5021584,F,N,N,1,0.405,Cooking staff,35.76,5.35,0,0,0
5021585,F,N,N,1,0.405,Cooking staff,35.76,5.35,0,0,0
5021586,F,Y,Y,0,2.475,Accountants,53.9,3.77,0,0,0
5021587,F,Y,Y,0,2.475,Accountants,53.9,3.77,0,0,0
5021588,F,Y,Y,0,2.475,Accountants,53.9,3.77,-1,1,0
5021589,F,Y,Y,0,2.475,Accountants,53.9,3.77,-18,18,1
5021590,F,Y,Y,0,2.475,Accountants,53.9,3.77,0,0,0
5021591,F,N,Y,0,1.125,No Occupation Type,59.15,-1000.67,-13,13,0
5021594,M,Y,Y,1,3.06,Managers,52.61,3.59,0,0,0
5021595,M,Y,Y,1,3.06,Managers,52.61,3.59,0,0,0
5021597,F,Y,Y,0,3.6,No Occupation Type,58.27,-1000.67,-23,23,0
5021600,F,N,Y,0,2.25,No Occupation Type,52.9,6.67,-25,25,0
5021601,F,N,Y,0,2.25,No Occupation Type,52.9,6.67,0,0,0
5021602,F,N,Y,0,2.25,No Occupation Type,52.9,6.67,0,0,0
